input,alpha,tau,n,current,upstream_U_next,upstream_spike,independent_U_next,independent_spike
random,1.0,8.0,15,2.3906063889165754,0.8689886982456111,0.0,0.8689886982456111,0.0
random,1.0,8.0,16,-1.6884290945701639,0.5493114741436392,0.0,0.5493114741436392,0.0
random,1.0,8.0,17,0.08476847791956366,0.4912435996156298,0.0,0.4912435996156298,0.0
random,1.0,8.0,18,-2.802445479601688,0.07953246471346503,0.0,0.07953246471346503,0.0
random,1.0,8.0,19,-1.5790754795699522,-0.1277935283219621,0.0,-0.1277935283219621,0.0
random,1.0,8.0,20,-2.6834700755834646,-0.4472530967296499,0.0,-0.4472530967296499,0.0
random,1.0,8.0,21,0.5298177378506375,-0.325119242407114,0.0,-0.325119242407114,0.0
random,1.0,8.0,22,-1.5348929628874064,-0.47634095746715055,0.0,-0.47634095746715055,0.0
random,1.0,8.0,23,1.542528717643403,-0.22398224807833134,0.0,-0.22398224807833134,0.0
random,1.0,8.0,24,1.3135021732484504,-0.031796695412483617,0.0,-0.031796695412483617,0.0
random,1.0,8.0,25,0.6261381107400912,0.05044515535658824,0.0,0.05044515535658824,0.0
random,1.0,8.0,26,-4.033519421641026,-0.46005041676811353,0.0,-0.46005041676811353,0.0
random,1.0,8.0,27,-0.0773857916932732,-0.4122173386337585,0.0,-0.4122173386337585,0.0
random,1.0,8.0,28,0.9029981091978561,-0.24781540765480667,0.0,-0.24781540765480667,0.0
random,1.0,8.0,29,1.226617972006615,-0.06351123519712895,0.0,-0.06351123519712895,0.0
random,1.0,8.0,30,-2.060271531010787,-0.31310627217383624,0.0,-0.31310627217383624,0.0
random,1.0,8.0,31,0.04449344793213872,-0.2684063071605894,0.0,-0.2684063071605894,0.0
random,1.0,8.0,32,-0.957038156113279,-0.3544852882796756,0.0,-0.3544852882796756,0.0
random,1.0,8.0,33,-0.6176744788511985,-0.38738393710111596,0.0,-0.38738393710111596,0.0
random,1.0,8.0,34,3.1217972467721573,0.05126371088304321,0.0,0.05126371088304321,0.0
random,1.0,8.0,35,-0.615069350663793,-0.032027921810311305,0.0,-0.032027921810311305,0.0
random,1.0,8.0,36,0.9349565901089588,0.08884514217959746,0.0,0.08884514217959746,0.0
random,1.0,8.0,37,2.7687797347663476,0.4238369662529412,0.0,0.4238369662529412,0.0
random,1.0,8.0,38,-0.16720086548660396,0.34995723728549805,0.0,0.34995723728549805,0.0
random,1.0,8.0,39,0.7765961008316807,0.4032870952287709,0.0,0.4032870952287709,0.0
